date,Party,pct
2016-02-07,NDP,15.176775036018679
2016-02-08,NDP,15.193202189028748
2016-02-09,NDP,15.208333841090967
2016-02-10,NDP,15.222620940292066
2016-02-11,NDP,15.236150394426394
2016-02-12,NDP,15.248992938446722
2016-02-13,NDP,15.261208021850596
2016-02-14,NDP,14.307293779845248
2016-02-15,NDP,13.458615555785395
2016-02-16,NDP,12.661644627429402
2016-02-17,NDP,11.905325968797714
2016-02-18,NDP,11.183085150026267
2016-02-19,NDP,11.455832153298655
2016-02-20,NDP,11.648702758873117
2016-02-21,NDP,11.812439166166461
2016-02-22,NDP,11.95581273435549
2016-02-23,NDP,12.083487945316133
2016-02-24,NDP,12.198485652130344
2016-02-25,NDP,12.302954784464315
2016-02-26,NDP,12.398510294857243
2016-02-27,NDP,12.486410485857283
2016-02-28,NDP,12.567661345414752
2016-02-29,NDP,12.643082946553141
2016-03-01,NDP,12.713354164549889
2016-03-02,NDP,12.779044096594674
2016-03-03,NDP,12.840634874697411
2016-03-04,NDP,12.898538667470792
2016-03-05,NDP,12.953110623296123
2016-03-06,NDP,13.00465889949399
2016-03-07,NDP,13.05345255079773
2016-03-08,NDP,13.099727814522728
2016-03-09,NDP,13.085422480599359
2016-03-10,NDP,13.068234360352236
2016-03-11,NDP,12.978710872302551
2016-03-12,NDP,12.750836841011411
2016-03-13,NDP,12.51559894062041
2016-03-14,NDP,13.059112579320674
2016-03-15,NDP,13.538057425348631
2016-03-16,NDP,14.062992332717124
2016-03-17,NDP,14.706875847922126
2016-03-18,NDP,15.342131205027865
2016-03-19,NDP,15.039126138690474
2016-03-20,NDP,14.81857527941862
2016-03-21,NDP,14.352838206916195
2016-03-22,NDP,13.992623181118097
2016-03-23,NDP,13.407501869398953
2016-03-24,NDP,13.077816802422785
2016-03-25,NDP,12.741104050898205
2016-03-26,NDP,12.679121184636049
2016-03-27,NDP,12.53187559916158
2016-03-28,NDP,12.62502170489474
2016-03-29,NDP,12.679143551822918
2016-03-30,NDP,12.721230717424495
2016-03-31,NDP,12.754538179295535
2016-04-01,NDP,12.78248882191679
2016-04-02,NDP,12.681783972206256
2016-04-03,NDP,12.609036879247753
2016-04-04,NDP,12.544284600952585
2016-04-05,NDP,12.48565737313589
2016-04-06,NDP,12.430463954336105
2016-04-07,NDP,12.411797931636825
2016-04-08,NDP,12.381650910764474
2016-04-09,NDP,12.470895471137833
2016-04-10,NDP,12.536545232268397
2016-04-11,NDP,12.590754694694711
2016-04-12,NDP,12.879247887747159
2016-04-13,NDP,13.09941113063718
2016-04-14,NDP,13.17389471645726
2016-04-15,NDP,13.254833322712248
2016-04-16,NDP,13.334098237784662
2016-04-17,NDP,13.259281455109686
2016-04-18,NDP,13.226507830415423
2016-04-19,NDP,14.302307807092427
2016-04-20,NDP,15.25069678485114
2016-04-21,NDP,16.14354988204317
2016-04-22,NDP,16.994736695744812
2016-04-23,NDP,17.812034859759144
2016-04-24,NDP,17.03487768934486
2016-04-25,NDP,16.493459151189036
2016-04-26,NDP,16.038090665214344
2016-04-27,NDP,15.64056075348356
2016-04-28,NDP,15.286151938937161
2016-04-29,NDP,15.432890388645921
2016-04-30,NDP,15.479261753496925
2016-05-01,NDP,15.499817061960192
2016-05-02,NDP,15.506717216871872
2016-05-03,NDP,15.505465803108413
2016-05-04,NDP,15.499058580146894
2016-05-05,NDP,15.489289232837004
2016-05-06,NDP,15.477297997214496
2016-05-07,NDP,15.463840302416006
2016-05-08,NDP,14.656273620688626
2016-05-09,NDP,13.952540760233697
2016-05-10,NDP,13.301024294620083
2016-05-11,NDP,12.690821588758658
2016-05-12,NDP,12.115628203098339
2016-05-13,NDP,12.363759001387383
2016-05-14,NDP,12.528343854073142
2016-05-15,NDP,12.663715934184165
2016-05-16,NDP,13.171690114065939
2016-05-17,NDP,13.633099432819971
2016-05-18,NDP,14.060588235890691
2016-05-19,NDP,14.465449239860442
2016-05-20,NDP,14.881715158958409
2016-05-21,NDP,14.88043741047685
2016-05-22,NDP,14.890650374240483
2016-05-23,NDP,14.90665291101649
2016-05-24,NDP,14.925728056553012
2016-05-25,NDP,14.911643960179484
2016-05-26,NDP,14.902799328317446
2016-05-27,NDP,14.89588880586112
2016-05-28,NDP,14.888995885739636
2016-05-29,NDP,14.88296122517112
2016-05-30,NDP,14.46017984642341
2016-05-31,NDP,14.111194428453658
2016-06-01,NDP,13.793835357562056
2016-06-02,NDP,13.499711873348616
2016-06-03,NDP,13.223703046169856
2016-06-04,NDP,12.787538358275365
2016-06-05,NDP,12.389246884047694
2016-06-06,NDP,12.007006815375433
2016-06-07,NDP,11.636700747985468
2016-06-08,NDP,11.276772916551668
2016-06-09,NDP,11.51720105597147
2016-06-10,NDP,11.667288850776433
2016-06-11,NDP,11.788479795737837
2016-06-12,NDP,12.641577448480202
2016-06-13,NDP,13.424549390476205
2016-06-14,NDP,14.165101732168202
2016-06-15,NDP,14.869855962235016
2016-06-16,NDP,15.543979874578108
2016-06-17,NDP,15.44098869599693
2016-06-18,NDP,15.370946450396684
2016-06-19,NDP,15.30958984033602
2016-06-20,NDP,15.256111146691378
2016-06-21,NDP,15.208508594163352
2016-06-22,NDP,15.165497212757447
2016-06-23,NDP,15.126174043136913
2016-06-24,NDP,15.09410345654236
2016-06-25,NDP,15.06496635423137
2016-06-26,NDP,15.038356392839423
2016-06-27,NDP,15.013945948252521
2016-06-28,NDP,14.991466469185436
2016-06-29,NDP,14.969805324617829
2016-06-30,NDP,14.94962769717782
2016-07-01,NDP,14.930775772408817
2016-07-02,NDP,14.177653144185104
2016-07-03,NDP,13.480196616624255
2016-07-04,NDP,12.814871800891812
2016-07-05,NDP,12.176782707118168
2016-07-06,NDP,12.257070651315946
2016-07-07,NDP,13.03430242833296
2016-07-08,NDP,13.744230148015314
2016-07-09,NDP,14.414904690337213
2016-07-10,NDP,15.053664602207846
2016-07-11,NDP,14.970840399638789
2016-07-12,NDP,14.924292538685927
2016-07-13,NDP,14.888883769695402
2016-07-14,NDP,14.860475533560239
2016-07-15,NDP,14.836889445666685
2016-07-16,NDP,14.81646097935673
2016-07-17,NDP,14.798679770985624
2016-07-18,NDP,14.782970790068472
2016-07-19,NDP,14.768920200081563
2016-07-20,NDP,14.75557917074928
2016-07-21,NDP,14.743670004300892
2016-07-22,NDP,14.732685992164821
2016-07-23,NDP,14.722482139462178
2016-07-24,NDP,14.71294160481602
2016-07-25,NDP,14.704610019159102
2016-07-26,NDP,14.696830857715863
2016-07-27,NDP,14.689539142680655
2016-07-28,NDP,14.682680209893784
2016-07-29,NDP,14.676207694819993
2016-07-30,NDP,14.677347698874513
2016-07-31,NDP,14.67902116225016
2016-08-01,NDP,14.681195614695548
2016-08-02,NDP,14.683842453224253
2016-08-03,NDP,13.770527086660985
2016-08-04,NDP,12.878578389514502
2016-08-05,NDP,12.004363330169914
2016-08-06,NDP,11.146168575674313
2016-08-07,NDP,10.303017277357483
2016-08-08,NDP,10.390599984424874
2016-08-09,NDP,10.463703581274526
2016-08-10,NDP,10.532460013447574
2016-08-11,NDP,10.598087401620734
2016-08-12,NDP,10.637660343322427
2016-08-13,NDP,10.67306949299282
2016-08-14,NDP,10.70454542332383
2016-08-15,NDP,10.73226820097525
2016-08-16,NDP,10.756389684299517
2016-08-17,NDP,10.800486641477045
2016-08-18,NDP,10.84307808187283
2016-08-19,NDP,10.884235598661366
2016-08-20,NDP,10.924025420649475
2016-08-21,NDP,11.949891448614498
2016-08-22,NDP,12.96016790414402
2016-08-23,NDP,13.958101989046813
2016-08-24,NDP,14.944460188897125
2016-08-25,NDP,15.919781683635515
2016-08-26,NDP,15.897131767479873
2016-08-27,NDP,15.176531960510871
2016-08-28,NDP,14.528157431295991
2016-08-29,NDP,13.911134347406087
2016-08-30,NDP,13.316958442261875
2016-08-31,NDP,12.74093971364512
2016-09-01,NDP,12.88245536831129
2016-09-02,NDP,12.96603645655741
2016-09-03,NDP,13.030544035503208
2016-09-04,NDP,12.74466234181519
2016-09-05,NDP,12.540665155884557
2016-09-06,NDP,12.333890226168169
2016-09-07,NDP,12.128112006124642
2016-09-08,NDP,11.923534499526827
2016-09-09,NDP,12.058562500311009
2016-09-10,NDP,12.104482059080507
2016-09-11,NDP,12.147748961593447
2016-09-12,NDP,12.186272994992729
2016-09-13,NDP,12.220818465779931
2016-09-14,NDP,12.25204830461518
2016-09-15,NDP,12.280482770889526
2016-09-16,NDP,12.306530782739891
2016-09-17,NDP,12.330518491836997
2016-09-18,NDP,11.742961400991392
2016-09-19,NDP,11.22756576539059
2016-09-20,NDP,10.745519105898431
2016-09-21,NDP,10.289024834244278
2016-09-22,NDP,9.853563804841576
2016-09-23,NDP,10.045764253288759
2016-09-24,NDP,10.17980113205076
2016-09-25,NDP,10.292835435249492
2016-09-26,NDP,10.39133389854238
2016-09-27,NDP,11.65483811712719
2016-09-28,NDP,12.849807332089167
2016-09-29,NDP,14.001113309971084
2016-09-30,NDP,15.115326263054266
2016-10-01,NDP,16.196812253623985
2016-10-02,NDP,16.07276833602264
2016-10-03,NDP,15.983180210238192
2016-10-04,NDP,15.984804272848976
2016-10-05,NDP,15.997257516978028
2016-10-06,NDP,16.02117458501252
2016-10-07,NDP,16.05514376768345
2016-10-08,NDP,15.7465397289261
2016-10-09,NDP,15.227133657816882
2016-10-10,NDP,14.815881064089814
2016-10-11,NDP,14.562205122793083
2016-10-12,NDP,14.275285712435206
2016-10-13,NDP,14.338187573590844
2016-10-14,NDP,14.54338505174456
2016-10-15,NDP,14.64894435401867
2016-10-16,NDP,14.602627281521146
2016-10-17,NDP,14.594995414609162
2016-10-18,NDP,14.480853297929333
2016-10-19,NDP,14.3911933624232
2016-10-20,NDP,14.310869904666792
2016-10-21,NDP,14.2361731094151
2016-10-22,NDP,14.165893886228394
2016-10-23,NDP,14.210839927916254
2016-10-24,NDP,14.236100463618197
2016-10-25,NDP,14.08512447329573
2016-10-26,NDP,13.955798033783802
2016-10-27,NDP,13.834450926490774
2016-10-28,NDP,13.718629362395905
2016-10-29,NDP,13.607236366943974
2016-10-30,NDP,13.66965343216017
2016-10-31,NDP,13.710350689002453
2016-11-01,NDP,13.743583552065445
2016-11-02,NDP,13.76865964226615
2016-11-03,NDP,13.691564478690594
2016-11-04,NDP,13.638902549997729
2016-11-05,NDP,13.58959097261363
2016-11-06,NDP,13.541019602425468
2016-11-07,NDP,13.180232346935208
2016-11-08,NDP,13.460493961605428
2016-11-09,NDP,13.988142193233134
2016-11-10,NDP,14.413320211465017
2016-11-11,NDP,14.805953041984944
2016-11-12,NDP,15.492445236495438
2016-11-13,NDP,15.61969694246389
2016-11-14,NDP,15.20042953053294
2016-11-15,NDP,15.180561575948687
2016-11-16,NDP,15.143106151461566
2016-11-17,NDP,15.113054228695674
2016-11-18,NDP,15.090070156155779
2016-11-19,NDP,15.330754245803599
2016-11-20,NDP,15.261781556186403
2016-11-21,NDP,15.233728251099512
2016-11-22,NDP,15.670623750948423
2016-11-23,NDP,16.03219933614732
2016-11-24,NDP,16.36443501761958
2016-11-25,NDP,16.675867943172033
2016-11-26,NDP,16.97110182109525
2016-11-27,NDP,16.795017267040244
2016-11-28,NDP,16.68619033079026
2016-11-29,NDP,16.763988077154284
2016-11-30,NDP,16.839685091960853
2016-12-01,NDP,16.920895362360376
2016-12-02,NDP,17.006763352914245
2016-12-03,NDP,17.096326051778814
2016-12-04,NDP,16.383873533737106
2016-12-05,NDP,15.892295191367094
2016-12-06,NDP,15.723507266743914
2016-12-07,NDP,15.5329908616864
2016-12-08,NDP,15.347328794447282
2016-12-09,NDP,15.80924705302103
2016-12-10,NDP,16.072608808813083
2016-12-11,NDP,16.028004466804024
2016-12-12,NDP,16.017004973827362
2016-12-13,NDP,16.11421184295525
2016-12-14,NDP,16.189485516648034
2016-12-15,NDP,16.26183909421846
2016-12-16,NDP,16.328670859587174
2016-12-17,NDP,16.3917348327446
2016-12-18,NDP,16.349940795266626
2016-12-19,NDP,16.329728275782536
2016-12-20,NDP,16.418408387892182
2016-12-21,NDP,16.494296376719348
2016-12-22,NDP,16.56602087300765
2016-12-23,NDP,16.63401451770554
2016-12-24,NDP,16.69959711179729
2016-12-25,NDP,16.661177331691498
2016-12-26,NDP,16.637080775006076
2016-12-27,NDP,16.63775078416869
2016-12-28,NDP,16.640738831932605
2016-12-29,NDP,16.646330889025734
2016-12-30,NDP,16.65266318232332
2016-12-31,NDP,16.66059686796173
2017-01-01,NDP,16.651206155886886
2017-01-02,NDP,16.643921563585526
2017-01-03,NDP,16.56197680974776
2017-01-04,NDP,16.49166478998386
2017-01-05,NDP,16.42715504167012
2017-01-06,NDP,16.365859556553993
2017-01-07,NDP,16.308870831153218
2017-01-08,NDP,16.33098565176724
2017-01-09,NDP,16.344516427452525
2017-01-10,NDP,16.32461545156197
2017-01-11,NDP,16.305917261779435
2017-01-12,NDP,16.28631365006987
2017-01-13,NDP,16.265985063983514
2017-01-14,NDP,16.24635781388635
2017-01-15,NDP,16.25748820881011
2017-01-16,NDP,16.26568256348157
2017-01-17,NDP,16.275495371554225
2017-01-18,NDP,15.923239903978502
2017-01-19,NDP,15.694365353917394
2017-01-20,NDP,15.488575127872304
2017-01-21,NDP,15.871991988790938
2017-01-22,NDP,16.136685605456684
2017-01-23,NDP,16.726429620379612
2017-01-24,NDP,17.011211948954696
2017-01-25,NDP,17.299822040186346
2017-01-26,NDP,17.002799347210225
2017-01-27,NDP,16.822316937738623
2017-01-28,NDP,16.677435290526574
2017-01-29,NDP,16.711626105564513
2017-01-30,NDP,16.716794047797784
2017-01-31,NDP,16.663187184309393
2017-02-01,NDP,16.61630994025691
2017-02-02,NDP,16.57239612460458
2017-02-03,NDP,16.475716269274947
2017-02-04,NDP,16.400465559347136
2017-02-05,NDP,16.385201941583368
2017-02-06,NDP,16.365568506560294
2017-02-07,NDP,16.430057048976543
2017-02-08,NDP,16.534595394830653
2017-02-09,NDP,16.613754323310395
2017-02-10,NDP,16.683768796759995
2017-02-11,NDP,16.747589790587817
2017-02-12,NDP,16.72226559733872
2017-02-13,NDP,16.70875881036027
2017-02-14,NDP,16.736796079318346
2017-02-15,NDP,16.645314635892895
2017-02-16,NDP,16.5810757653512
2017-02-17,NDP,16.524039225989572
2017-02-18,NDP,16.471641274087478
2017-02-19,NDP,16.384410905446583
2017-02-20,NDP,16.42153257957866
2017-02-21,NDP,16.492059491555654
2017-02-22,NDP,16.546851352240108
2017-02-23,NDP,16.442082997849617
2017-02-24,NDP,16.391228468840513
2017-02-25,NDP,16.350461773588297
2017-02-26,NDP,16.25786932017
2017-02-27,NDP,16.180097370007314
2017-02-28,NDP,16.41153821717718
2017-03-01,NDP,16.562215463700984
2017-03-02,NDP,16.69176688943907
2017-03-03,NDP,16.808450395262334
2017-03-04,NDP,16.817967037553156
2017-03-05,NDP,16.705760913762628
2017-03-06,NDP,16.625323668526303
2017-03-07,NDP,16.632344148819463
2017-03-08,NDP,16.63343202745046
2017-03-09,NDP,16.732905608128338
2017-03-10,NDP,16.798359291591712
2017-03-11,NDP,16.854543738457224
2017-03-12,NDP,16.831040275157783
2017-03-13,NDP,16.818312707832582
2017-03-14,NDP,16.754095200821414
2017-03-15,NDP,16.696781004015314
2017-03-16,NDP,16.64351065661516
2017-03-17,NDP,16.593159376201715
2017-03-18,NDP,16.545402503374127
2017-03-19,NDP,16.55440342224448
2017-03-20,NDP,16.38040444173142
2017-03-21,NDP,16.28507484167897
2017-03-22,NDP,16.19241966274805
2017-03-23,NDP,16.10330372485069
2017-03-24,NDP,16.017435214188804
2017-03-25,NDP,16.114162325435217
2017-03-26,NDP,16.745530586997134
2017-03-27,NDP,17.248238606795645
2017-03-28,NDP,17.704055371037732
2017-03-29,NDP,18.141104511348352
2017-03-30,NDP,18.56125463188726
2017-03-31,NDP,18.35466036587906
2017-04-01,NDP,18.26252320373939
2017-04-02,NDP,18.20418929571043
2017-04-03,NDP,18.15242017753338
2017-04-04,NDP,18.10229536242361
2017-04-05,NDP,18.06273527806387
2017-04-06,NDP,18.031190843112665
2017-04-07,NDP,18.005652560047785
2017-04-08,NDP,18.159506789828185
2017-04-09,NDP,18.2950830844844
2017-04-10,NDP,18.419506386881107
2017-04-11,NDP,18.555346742721923
2017-04-12,NDP,18.686062634176626
2017-04-13,NDP,18.640522331829573
2017-04-14,NDP,18.620663149247832
2017-04-15,NDP,18.60913009338605
2017-04-16,NDP,18.5852778852628
2017-04-17,NDP,18.566762124742816
2017-04-18,NDP,18.6311899254095
2017-04-19,NDP,18.685246593145518
2017-04-20,NDP,18.73636495922966
2017-04-21,NDP,18.593639917401475
2017-04-22,NDP,18.518945676174152
2017-04-23,NDP,18.381232117032802
2017-04-24,NDP,18.266028046574956
2017-04-25,NDP,18.196056495251476
2017-04-26,NDP,18.31837121536101
2017-04-27,NDP,18.373680872416365
2017-04-28,NDP,18.413199415245884
2017-04-29,NDP,18.444324040667716
2017-04-30,NDP,18.43710384107016
2017-05-01,NDP,18.434153699550965
2017-05-02,NDP,18.497135082615635
2017-05-03,NDP,18.551520364048518
2017-05-04,NDP,18.60249815777575
2017-05-05,NDP,18.650340812838987
2017-05-06,NDP,18.69603185204767
2017-05-07,NDP,18.675630605537833
2017-05-08,NDP,18.899833602759056
2017-05-09,NDP,18.595416281056618
2017-05-10,NDP,18.56680347451436
2017-05-11,NDP,18.51101480259981
2017-05-12,NDP,18.426814264174475
2017-05-13,NDP,17.837524710395602
2017-05-14,NDP,17.865237758522937
2017-05-15,NDP,17.642487681862168
2017-05-16,NDP,17.297033436876745
2017-05-17,NDP,17.036098196678118
2017-05-18,NDP,17.06403797938489
2017-05-19,NDP,17.020622542045857
2017-05-20,NDP,16.965152828780738
2017-05-21,NDP,17.070547282611507
2017-05-22,NDP,17.128179803880972
2017-05-23,NDP,17.08471300647351
2017-05-24,NDP,17.048081737093067
2017-05-25,NDP,17.010649855327575
2017-05-26,NDP,16.973250106042396
2017-05-27,NDP,16.783985129391947
2017-05-28,NDP,16.7116633088878
2017-05-29,NDP,16.63158659455737
2017-05-30,NDP,16.54431658596026
2017-05-31,NDP,16.453793918057375
2017-06-01,NDP,16.51244732604785
2017-06-02,NDP,16.54012735088122
2017-06-03,NDP,16.559310091770428
2017-06-04,NDP,16.579323657170683
2017-06-05,NDP,16.055443235227173
2017-06-06,NDP,16.083567481836248
2017-06-07,NDP,16.051992417353908
2017-06-08,NDP,16.09943556812291
2017-06-09,NDP,16.39699297023959
2017-06-10,NDP,17.153477400048303
2017-06-11,NDP,17.13989735058011
2017-06-12,NDP,17.249604547280665
2017-06-13,NDP,17.220959240607915
2017-06-14,NDP,16.960771812325365
2017-06-15,NDP,16.786752037762703
2017-06-16,NDP,16.83036234100582
2017-06-17,NDP,16.809026246455993
2017-06-18,NDP,16.844723746546144
2017-06-19,NDP,16.860173120094792
2017-06-20,NDP,16.681019227175867
2017-06-21,NDP,16.538584742150782
2017-06-22,NDP,16.409563885101626
2017-06-23,NDP,16.290382206601738
2017-06-24,NDP,16.178469889546943
2017-06-25,NDP,16.26095915325657
2017-06-26,NDP,16.30866790205588
2017-06-27,NDP,15.93520368833617
2017-06-28,NDP,15.620088528111259
2017-06-29,NDP,15.327215943876661
2017-06-30,NDP,15.051188747119102
2017-07-01,NDP,14.788102962844615
2017-07-02,NDP,14.944466592287403
2017-07-03,NDP,15.04477280174894
2017-07-04,NDP,14.83547196934075
2017-07-05,NDP,14.647911005584836
2017-07-06,NDP,14.463796383109585
2017-07-07,NDP,15.065817670965856
2017-07-08,NDP,15.5210087158866
2017-07-09,NDP,16.21210011887958
2017-07-10,NDP,16.830366960914745
2017-07-11,NDP,17.279645299845956
2017-07-12,NDP,16.950279160023467
2017-07-13,NDP,16.757275186807625
2017-07-14,NDP,16.527956088869935
2017-07-15,NDP,16.343339075316326
2017-07-16,NDP,16.310574509170834
2017-07-17,NDP,16.25897001184992
2017-07-18,NDP,16.529942634334212
2017-07-19,NDP,16.80434059110847
2017-07-20,NDP,17.037028295946243
2017-07-21,NDP,17.248375076937673
2017-07-22,NDP,17.444743773670872
2017-07-23,NDP,17.30615506827047
2017-07-24,NDP,17.235484674757583
2017-07-25,NDP,17.67392247396432
2017-07-26,NDP,18.043289183578338
2017-07-27,NDP,18.388418033163497
2017-07-28,NDP,18.71564735435951
2017-07-29,NDP,19.028801529947096
2017-07-30,NDP,18.84040016552067
2017-07-31,NDP,18.721712388984535
2017-08-01,NDP,18.92881555311098
2017-08-02,NDP,19.11627942910701
2017-08-03,NDP,19.302378646490617
2017-08-04,NDP,19.48732483112223
2017-08-05,NDP,19.672952870653226
2017-08-06,NDP,19.556061895871842
2017-08-07,NDP,19.473569872161693
2017-08-08,NDP,19.389210787673303
2017-08-09,NDP,19.323182097904926
2017-08-10,NDP,19.26983457013562
2017-08-11,NDP,19.22720181613942
2017-08-12,NDP,19.193875908288703
2017-08-13,NDP,19.18352948839612
2017-08-14,NDP,18.44819104171833
2017-08-15,NDP,18.182971850968567
2017-08-16,NDP,17.895617011259983
2017-08-17,NDP,17.615096638729124
2017-08-18,NDP,17.34185045134445
2017-08-19,NDP,17.798923394553533
2017-08-20,NDP,17.79371041915582
2017-08-21,NDP,17.817231628607182
2017-08-22,NDP,17.580275370171073
2017-08-23,NDP,17.375411440158892
2017-08-24,NDP,17.182259651431046
2017-08-25,NDP,16.996247254210555
2017-08-26,NDP,16.816292306827712
2017-08-27,NDP,16.90334844817312
2017-08-28,NDP,16.595038723025304
2017-08-29,NDP,16.34777176023515
2017-08-30,NDP,16.25241029061339
2017-08-31,NDP,16.106645742345545
2017-09-01,NDP,15.946092241006193
2017-09-02,NDP,16.14287688161252
2017-09-03,NDP,16.263014149763915
2017-09-04,NDP,16.220010414263548
2017-09-05,NDP,16.16723843701731
2017-09-06,NDP,16.13084314506047
2017-09-07,NDP,16.10029363616497
2017-09-08,NDP,16.060703054824664
2017-09-09,NDP,16.02361300718227
2017-09-10,NDP,16.03872649827261
2017-09-11,NDP,15.947889244374085
2017-09-12,NDP,15.85363534421775
2017-09-13,NDP,15.782276162993668
2017-09-14,NDP,15.714126730887568
2017-09-15,NDP,15.648989337215983
2017-09-16,NDP,15.68246026610934
2017-09-17,NDP,15.717336878756516
2017-09-18,NDP,15.740481522225583
2017-09-19,NDP,15.561220224171473
2017-09-20,NDP,15.413896400274192
2017-09-21,NDP,15.278054251900056
2017-09-22,NDP,15.150877865371253
2017-09-23,NDP,15.52869307960267
2017-09-24,NDP,16.02481069321106
2017-09-25,NDP,16.455257131882256
2017-09-26,NDP,16.588381964530516
2017-09-27,NDP,16.769671234628483
2017-09-28,NDP,16.456063933799385
2017-09-29,NDP,16.226122072578534
2017-09-30,NDP,15.695653162078107
2017-10-01,NDP,15.520533675337058
2017-10-02,NDP,15.31178962964222
2017-10-03,NDP,15.153965732098333
2017-10-04,NDP,14.983684748881128
2017-10-05,NDP,15.14471794700734
2017-10-06,NDP,15.235035525633185
2017-10-07,NDP,15.302406244055229
2017-10-08,NDP,16.008693898412655
2017-10-09,NDP,16.66506560015761
2017-10-10,NDP,17.091374999313594
2017-10-11,NDP,17.573054701204402
2017-10-12,NDP,18.054722732956993
2017-10-13,NDP,17.831392989196424
2017-10-14,NDP,17.660585295883614
2017-10-15,NDP,17.713469948570815
2017-10-16,NDP,17.703773109085073
2017-10-17,NDP,17.69464367033849
2017-10-18,NDP,17.68365873515313
2017-10-19,NDP,17.307150627934796
2017-10-20,NDP,16.87852556039284
2017-10-21,NDP,17.208624015802354
2017-10-22,NDP,17.314497114013847
2017-10-23,NDP,17.604032274863116
2017-10-24,NDP,18.157204822589453
2017-10-25,NDP,18.75356788340051
2017-10-26,NDP,18.58216218217664
2017-10-27,NDP,18.620603452364655
2017-10-28,NDP,18.470877774545915
2017-10-29,NDP,18.419285264587426
2017-10-30,NDP,18.37447763356526
2017-10-31,NDP,18.446351842581883
2017-11-01,NDP,18.49935634218138
2017-11-02,NDP,18.5480537980376
2017-11-03,NDP,18.170938532652286
2017-11-04,NDP,17.96421539966771
2017-11-05,NDP,17.6911515624894
2017-11-06,NDP,17.702509400233495
2017-11-07,NDP,17.565885206469222
2017-11-08,NDP,17.88920119894822
2017-11-09,NDP,18.050825754740455
2017-11-10,NDP,18.164918368969715
2017-11-11,NDP,18.027206773055187
2017-11-12,NDP,18.05114763069897
2017-11-13,NDP,18.048377977396193
2017-11-14,NDP,17.83481887943361
2017-11-15,NDP,17.68642571587282
2017-11-16,NDP,17.552789665756894
2017-11-17,NDP,17.429596024430772
2017-11-18,NDP,17.31442859442922
2017-11-19,NDP,17.41488703877504
2017-11-20,NDP,17.465872763579995
2017-11-21,NDP,17.44365095773928
2017-11-22,NDP,17.422423233954333
2017-11-23,NDP,17.39868886056997
2017-11-24,NDP,17.37241229602116
2017-11-25,NDP,16.627457950840693
2017-11-26,NDP,16.075648017604543
2017-11-27,NDP,15.564270440530157
2017-11-28,NDP,15.311673786527319
2017-11-29,NDP,15.012335398080575
2017-11-30,NDP,15.422768797365455
2017-12-01,NDP,15.696927577481153
2017-12-02,NDP,15.921701824202348
2017-12-03,NDP,15.886439795856555
2017-12-04,NDP,15.898020871878586
2017-12-05,NDP,16.17695747885178
2017-12-06,NDP,16.41091291963579
2017-12-07,NDP,16.624674320531703
2017-12-08,NDP,16.82048215714443
2017-12-09,NDP,17.00298951333408
2017-12-10,NDP,17.455797445607878
2017-12-11,NDP,17.344663965977425
2017-12-12,NDP,17.646621593278617
2017-12-13,NDP,17.90827078117048
2017-12-14,NDP,18.165558664315526
2017-12-15,NDP,17.879766117123644
2017-12-16,NDP,18.193999879124952
2017-12-17,NDP,18.105451729936977
2017-12-18,NDP,18.06482198009765
2017-12-19,NDP,18.367689446528733
2017-12-20,NDP,18.616687943987095
2017-12-21,NDP,18.845770381639433
2017-12-22,NDP,19.061586779034435
2017-12-23,NDP,19.267114605033925
2017-12-24,NDP,19.12888667862315
2017-12-25,NDP,19.04212259447222
2017-12-26,NDP,19.18866877452204
2017-12-27,NDP,19.320007469856456
2017-12-28,NDP,19.4501408156922
2017-12-29,NDP,19.57953814768463
2017-12-30,NDP,19.70854300801516
2017-12-31,NDP,19.621322226680007
2018-01-01,NDP,19.559482016586333
2018-01-02,NDP,19.521705780186824
2018-01-03,NDP,18.79243601102736
2018-01-04,NDP,18.279657198953565
2018-01-05,NDP,17.820218265693057
2018-01-06,NDP,17.39526532962728
2018-01-07,NDP,16.98147731390783
2018-01-08,NDP,17.034073507882226
2018-01-09,NDP,17.369629952865303
2018-01-10,NDP,17.556573253929844
2018-01-11,NDP,17.700492062713458
2018-01-12,NDP,17.817585449787796
2018-01-13,NDP,18.168364595571283
2018-01-14,NDP,18.028531231746257
2018-01-15,NDP,17.991974373890297
2018-01-16,NDP,17.86406588041806
2018-01-17,NDP,17.764286162218756
2018-01-18,NDP,17.67711566065018
2018-01-19,NDP,17.598043580345298
2018-01-20,NDP,17.525130771679038
2018-01-21,NDP,16.86810118682056
2018-01-22,NDP,16.42247618828269
2018-01-23,NDP,16.73294716945977
2018-01-24,NDP,16.854771037896406
2018-01-25,NDP,16.97434956824023
2018-01-26,NDP,17.780203830210034
2018-01-27,NDP,18.349515562702216
2018-01-28,NDP,18.151013644612796
2018-01-29,NDP,18.132253625712856
2018-01-30,NDP,18.371290331168247
2018-01-31,NDP,18.563721181560926
2018-02-01,NDP,18.7410077817401
2018-02-02,NDP,18.907880738971933
2018-02-03,NDP,19.067121137799823
2018-02-04,NDP,18.95807379679034
2018-02-05,NDP,18.895008018404845
2018-02-06,NDP,18.79990431109531
2018-02-07,NDP,18.362641176495792
2018-02-08,NDP,18.01621326728366
2018-02-09,NDP,17.698688197445065
2018-02-10,NDP,17.402297960512687
2018-02-11,NDP,17.168209042481003
